Name,City,Latitude,Longitude,Address,Rating,SchoolType
Culverdale Elementary School,Irvine,33.675201,-117.822014,92614,5,public
Imperial Middle School,La Habra,33.91457,-117.953461,90631,5,public
Sierra Vista Elementary School,La Habra,33.938622,-117.926964,90631,5,public
Baden-Powell Elementary School,Anaheim,33.821491,-117.989738,92804,5,public
Mattie Lou Maxwell Elementary School,Anaheim,33.825089,-117.976814,92804,5,public
Estancia High School,Costa Mesa,33.658779,-117.93486,92627,5,public
Golden View Elementary School,Huntington Beach,33.711082,-118.011948,92647,5,public
Cerro Villa Middle School,Orange,33.820183,-117.818314,92861,5,public
Fletcher Elementary School,Orange,33.829868,-117.857353,92865,5,public
Jordan Elementary School,Orange,33.779942,-117.80732,92869,5,public
Lampson Elementary School,Orange,33.783051,-117.901489,92840,5,public
La Veta Elementary School,Orange,33.779388,-117.823677,92869,5,public
Morse Avenue Elementary School,Placentia,33.88509,-117.858208,92870,5,public
Cielo Vista Elementary School,Mission Viejo,33.646538,-117.585892,92688,5,public
Cordillera Elementary School,Mission Viejo,33.610096,-117.675858,92691,5,public
Della S. Lindley Elementary School,Palm Springs,33.821011,-116.397659,92276,5,public
James Workman Middle School,Palm Springs,33.831799,-116.452492,92234,5,public
Alcott Elementary School,Riverside,33.954079,-117.363716,92506,5,public
Arlington High School,Riverside,33.914734,-117.427849,92503,5,public
Bryant Elementary School,Riverside,33.990135,-117.378998,92501,5,public
Castle View Elementary School,Riverside,33.938046,-117.344131,92506,5,public
Harrison Elementary School,Riverside,33.905067,-117.443527,92503,5,public
Hawthorne Elementary School,Riverside,33.911282,-117.42421,92504,5,public
Highgrove Elementary School,Riverside,34.01511,-117.325897,92507,5,public
Longfellow Elementary School,Riverside,33.977417,-117.358688,92507,5,public
Magnolia Elementary School,Riverside,33.962807,-117.392616,92506,5,public
John W. North High School,Riverside,33.980949,-117.346222,92507,5,public
Ramona High School,Riverside,33.940285,-117.412872,92504,5,public
Woodcrest Elementary School,Riverside,33.880669,-117.367889,92504,5,public
Harvest Valley Elementary School,Homeland,33.74979,-117.137375,92585,5,public
Temecula Elementary School,Temecula,33.510578,-117.142174,92591,5,public
Rainbow Ridge Elementary School,Perris,33.857376,-117.234718,92551,5,public
Manuel L. Real Elementary School,Perris,33.841614,-117.286423,92570,5,public
North Country Elementary School,Antelope,38.706802,-121.374901,95843,5,public
Oak Hill Elementary School,Antelope,38.720783,-121.37326,95843,5,public
Cyril Spinelli Elementary School,Antelope,38.707607,-121.387398,95843,5,public
Maeola E. Beitzel Elementary School,Elk Grove,38.462276,-121.365021,95829,5,public
Elitha Donner Elementary School,Elk Grove,38.415741,-121.411903,95758,5,public
Harriet G. Eddy Middle School,Elk Grove,38.419445,-121.415932,95758,5,public
John Ehrhardt Elementary School,Elk Grove,38.428711,-121.435905,95758,5,public
Will Rogers Middle School,Carmichael,38.65324,-121.306267,95628,5,public
Sierra Oaks K-8,Carmichael,38.569515,-121.394272,95864,5,public
Skycrest Elementary School,Carmichael,38.668259,-121.286598,95610,5,public
Woodside K-8,Carmichael,38.704842,-121.255127,95610,5,public
Benjamin Foxen Elementary School,Santa Maria,34.865883,-120.296272,93454,5,public
Canalino Elementary School,Carpinteria,34.403645,-119.514725,93013,5,public
Mountain View Elementary School,Concord,37.970074,-121.980835,94521,5,public
La Canada Elementary School,Lompoc,34.653965,-120.465019,93436,5,public
Ralph Dunlap Elementary School,Orcutt,34.869495,-120.413101,93455,5,public
Lakeview Junior High School,Orcutt,34.890915,-120.435677,93455,5,public
Harding University Partnership,Santa Barbara,34.416489,-119.721336,93101,5,public
Roosevelt Elementary School,Santa Barbara,34.435776,-119.709915,93101,5,public
La Cumbre Junior High School,Santa Barbara,34.42387,-119.728516,93101,5,public
Pine Hollow Middle School,Concord,37.940887,-121.955002,94521,5,public
Rice (William) Elementary School,Santa Maria,34.965977,-120.427208,93454,5,public
Tunnell (Martin Luther) Elementary School,Santa Maria,34.964394,-120.41452,93454,5,public
Ernest Righetti High School,Santa Maria,34.883633,-120.422256,93455,5,public
Pleasant Hill Middle School,Concord,37.936707,-122.065987,94523,5,public
Anzar High School,San Juan Bautista,36.87991,-121.556267,95045,5,public
Calaveras Elementary School,Hollister,36.85651,-121.417313,95023,5,public
Cerra Vista Elementary School,Hollister,36.829945,-121.372276,95023,5,public
Ladd Lane Elementary School,Hollister,36.829323,-121.392616,95023,5,public
Apple Valley High School,Apple Valley,34.467426,-117.18943,92308,5,public
Rio Vista Elementary School,Apple Valley,34.498779,-117.25103,92308,5,public
Sycamore Rocks Elementary School,Apple Valley,34.553062,-117.152832,92307,5,public
Riverview Middle School,Helendale,34.734116,-117.359558,92342,5,public
Topaz Preparatory Academy,Hesperia,34.433514,-117.354874,92345,5,public
Lucerne Valley High School,Lucerne Valley,34.457855,-116.939087,92356,5,public
Friendly Hills Elementary School,Twentynine Palms,34.122005,-116.336121,92252,5,public
Landers Elementary School,Twentynine Palms,34.266823,-116.431999,92285,5,public
Twentynine Palms High School,Twentynine Palms,34.143085,-116.075775,92277,5,public
Vista Colorado Elementary School,Needles,34.840214,-114.61869,92363,5,public
Bon View Elementary School,Ontario,34.034546,-117.636101,91761,5,public
Central Language Academy,Ontario,34.071331,-117.646736,91764,5,public
Corona Elementary School,Ontario,34.078781,-117.614738,91764,5,public
El Camino Elementary School,Ontario,34.080982,-117.679375,91762,5,public
Euclid Elementary School,Ontario,34.052219,-117.651825,91762,5,public
Kingsley Elementary School,Ontario,34.066547,-117.682831,91763,5,public
Lehigh Elementary School,Ontario,34.067593,-117.709618,91763,5,public
Oaks Middle School,Ontario,34.050961,-117.675339,91762,5,public
Vernon Middle School,Ontario,34.076199,-117.684502,91763,5,public
Ray Wiltsey Middle School,Ontario,34.069885,-117.621704,91764,5,public
Crafton Elementary School,Redlands,34.058846,-117.140076,92374,5,public
Franklin Elementary School,Redlands,34.061638,-117.171692,92374,5,public
Mentone Elementary School,Redlands,34.071274,-117.121193,92359,5,public
Rancho Medanos Junior High School,Pittsburg,38.016315,-121.913086,94565,5,public
Helen L. Dollahan Elementary School,Rialto,34.114422,-117.391579,92376,5,public
Elizabeth T. Hughbanks Elementary School,Rialto,34.141609,-117.379639,92377,5,public
Kelley Elementary School,Rialto,34.094955,-117.349396,92376,5,public
Georgia Morris Elementary School,Rialto,34.085003,-117.357246,92324,5,public
Skyline North Elementary School,Barstow,34.921829,-117.018372,92311,5,public
North Shore Elementary School,Big Bear Lake,34.261921,-116.884315,92314,5,public
Central Elementary School,Rancho Cucamonga,34.109409,-117.592896,91730,5,public
Chaffey High School,Ontario,34.07996,-117.652557,91762,5,public
Lyle S. Briggs Fundamental School,Chino,34.037636,-117.72097,91710,5,public
Howard Cattle Elementary School,Chino,34.006882,-117.663719,91710,5,public
Chino High School,Chino,34.021523,-117.685318,91710,5,public
Alicia Cortez Elementary School,Chino,34.021919,-117.670204,91710,5,public
Don Antonio Lugo High School,Chino,34.009628,-117.717155,91710,5,public
Glenmeade Elementary School,Chino,33.980614,-117.722221,91709,5,public
E. J. Marshall Elementary School,Chino,34.035046,-117.693283,91710,5,public
Newman Elementary School,Chino,34.026558,-117.714455,91710,5,public
Crestmore Elementary School,Colton,34.049526,-117.39315,92316,5,public
Grand Terrace Elementary School,Colton,34.03511,-117.321663,92313,5,public
Ulysses Grant Elementary School,Colton,34.077312,-117.33004,92324,5,public
Paul Rogers Elementary School,Colton,34.081684,-117.339569,92324,5,public
Terrace View Elementary School,Colton,34.042034,-117.308899,92313,5,public
Walter Zimmerman Elementary School,Colton,34.053402,-117.401352,92316,5,public
The Ontario Center,Rancho Cucamonga,34.073212,-117.581696,91764,5,public
Woodside Elementary School,Concord,37.940418,-122.01886,94518,5,public
Alder Middle School,Fontana,34.117756,-117.417686,92336,5,public
Date Elementary School,Fontana,34.090054,-117.448227,92335,5,public
Wren Avenue Elementary School,Concord,37.980534,-122.016525,94519,5,public
Poplar Elementary School,Fontana,34.073166,-117.461922,92335,5,public
Helendale Elementary School,Helendale,34.747578,-117.335602,92342,5,public
Rialto High School,Rialto,34.090813,-117.355682,92376,5,public
Mary P. Henck Intermediate School,Blue Jay,34.263508,-117.213104,92352,5,public
Arrowview Middle School,San Bernardino,34.13681,-117.297737,92405,5,public
Belvedere Elementary School,San Bernardino,34.148075,-117.232803,92346,5,public
Bradley Elementary School,San Bernardino,34.122841,-117.272263,92404,5,public
Cajon High School,San Bernardino,34.17556,-117.300514,92407,5,public
Kendall Elementary School,San Bernardino,34.173134,-117.330338,92407,5,public
North Park Elementary School,San Bernardino,34.179295,-117.301315,92407,5,public
Oehl Elementary School,San Bernardino,34.137981,-117.208603,92346,5,public
Ramona-Alessandro Elementary School,San Bernardino,34.111637,-117.322029,92411,5,public
Riley Elementary School,San Bernardino,34.122646,-117.299423,92405,5,public
E. Neal Roberts Elementary School,San Bernardino,34.11623,-117.27475,92410,5,public
San Gorgonio High School,San Bernardino,34.128006,-117.237061,92404,5,public
Vermont Elementary School,San Bernardino,34.162281,-117.352257,92407,5,public
Wilson Elementary School,San Bernardino,34.129852,-117.280602,92404,5,public
Newberry Springs Elementary School,Yermo,34.866154,-116.661987,92365,5,public
Quail Valley Middle School,Phelan,34.432716,-117.457947,92371,5,public
Trona Elementary School,Trona,35.772629,-117.372322,93562,5,public
Baldy View Elementary School,Upland,34.103767,-117.665253,91786,5,public
Cabrillo Elementary School,Upland,34.102596,-117.679878,91786,5,public
Foothill Knolls Elementary School,Upland,34.109695,-117.635277,91786,5,public
Upland Elementary School,Upland,34.102425,-117.645111,91786,5,public
Park View Middle School,Yucaipa,34.052223,-117.044304,92399,5,public
Ridgeview Elementary School,Yucaipa,34.052616,-117.04023,92399,5,public
Wildwood Elementary School,Yucaipa,34.009064,-117.019669,92399,5,public
Linda Vista Elementary School,San Jose,37.378105,-121.824104,95127,5,public
Lyndale Elementary School,San Jose,37.360615,-121.82579,95127,5,public
Donald J. Meyer Elementary School,San Jose,37.335121,-121.827301,95122,5,public
Ben Painter Elementary School,San Jose,37.3759,-121.843964,95133,5,public
San Antonio Elementary School,San Jose,37.351421,-121.852348,95116,5,public
Piedmont Middle School,San Jose,37.393166,-121.844597,95132,5,public
Fammatre Elementary School,San Jose,37.271564,-121.924225,95124,5,charter
Farnham Charter School,San Jose,37.260918,-121.943024,95124,5,charter
Sartorette Charter School,San Jose,37.260921,-121.910477,95124,5,charter
Campbell Middle School,Campbell,37.283321,-121.95562,95008,5,charter
Lynhaven Elementary School,Campbell,37.310932,-121.961174,95117,5,charter
Del Mar High School,San Jose,37.3027,-121.929665,95128,5,public
Chester W. Nimitz Elementary School,Sunnyvale,37.347538,-122.036156,94087,5,public
Mt. Pleasant High School,San Jose,37.346161,-121.808266,95127,5,public
Oak Grove High School,San Jose,37.251862,-121.819115,95123,5,public
Yerba Buena High School,San Jose,37.319382,-121.849854,95122,5,public
Cedar Grove Elementary School,San Jose,37.332752,-121.793488,95148,5,public
Holly Oak Elementary School,San Jose,37.319828,-121.79834,95148,5,public
Franklin Elementary School,San Jose,37.304718,-121.851921,95111,5,public
Stonegate Elementary School,San Jose,37.308868,-121.837494,95121,5,public
Brownell Middle School,Gilroy,37.011139,-121.578491,95020,5,public
Eliot Elementary School,Gilroy,37.00668,-121.56144,95020,5,public
Gilroy High School,Gilroy,36.996353,-121.575272,95020,5,public
Lewis H. Britton Middle School,Morgan Hill,37.131168,-121.657188,95037,5,public
Los Paseos Elementary School,Morgan Hill,37.227707,-121.769363,95139,5,public
Martin Murphy Middle School,Morgan Hill,37.225414,-121.768074,95139,5,public
Leroy Anderson Elementary School,San Jose,37.304241,-121.971329,95117,5,public
Ida Jew Academy,San Jose,37.346615,-121.79995,95148,5,charter
Mariano Castro Elementary School,Mountain View,37.394894,-122.093506,94040,5,public
Christopher Elementary School,San Jose,37.279854,-121.818405,95111,5,public
Hayes Elementary School,San Jose,37.261986,-121.827438,95136,5,public
Oak Ridge Elementary School,San Jose,37.241123,-121.820404,95123,5,public
Parkview Elementary School,San Jose,37.270443,-121.845551,95136,5,public
Bowers Elementary School,Santa Clara,37.358685,-121.975471,95051,5,public
Buchser Middle School,Santa Clara,37.345119,-121.944199,95050,5,public
George Mayne Elementary School,Santa Clara,37.424469,-121.96669,95002,5,public
Abraham Lincoln High School,San Jose,37.327419,-121.924713,95126,5,public
John Muir Middle School,San Jose,37.260971,-121.881477,95118,5,public
River Glen School,San Jose,37.310711,-121.901482,95125,5,public
Schallenberger Elementary School,San Jose,37.279617,-121.887787,95125,5,public
Willow Glen Elementary School,San Jose,37.30249,-121.897171,95125,5,public
Willow Glen Middle School,San Jose,37.28978,-121.89579,95125,5,public
San Miguel Elementary School,Sunnyvale,37.390369,-122.008331,94085,5,public
Shoreline Middle School,Santa Cruz,36.967503,-121.98632,95062,5,public
Aptos Junior High School,Watsonville,36.97794,-121.881187,95003,5,public
El Cerrito Senior High School,Richmond,37.908218,-122.29525,94530,5,public
De Laveaga Elementary School,Santa Cruz,36.990784,-121.996002,95065,5,public
San Lorenzo Valley Middle School,Ben Lomond,37.064049,-122.082199,95018,5,public
Fairmont Elementary School,Richmond,37.908058,-122.304863,94530,5,public
Foulks Ranch Elementary School,Elk Grove,38.41901,-121.431374,95758,5,public
Florence Markofer Elementary School,Elk Grove,38.399357,-121.36837,95624,5,public
Mary Tsukamoto Elementary School,Elk Grove,38.46249,-121.380066,95828,5,public
Williamson Elementary School,Rancho Cordova,38.612671,-121.2845,95670,5,public
Galt High School,Galt,38.257103,-121.299377,95632,5,public
Marengo Ranch Elementary School,Galt,38.284286,-121.29174,95632,5,public
Delta High School,Rio Vista,38.41748,-121.529137,95612,5,public
Bell Avenue Elementary School,Sacramento,38.647026,-121.421059,95838,5,public
Robla Elementary School,Sacramento,38.662022,-121.446518,95838,5,public
Hubert H. Bancroft Elementary School,Sacramento,38.553375,-121.385963,95826,5,public
Kit Carson International Academy,Sacramento,38.561531,-121.440262,95819,5,public
Albert Einstein Middle School,Sacramento,38.548985,-121.35157,95826,5,public
Elder Creek Elementary School,Sacramento,38.515831,-121.410561,95824,5,public
O. W. Erlewine Elementary School,Sacramento,38.566956,-121.360237,95826,5,public
El Monte Elementary School,Concord,37.968552,-122.013329,94518,5,public
C. K. Mcclatchy High School,Sacramento,38.548691,-121.490517,95818,5,public
